analysis_sample_rate,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_name,artist_playmeid,audio_md5,danceability,duration,end_of_fade_in,energy,key,key_confidence,loudness,mode,mode_confidence,release,release_7digitalid,song_hotttnesss,song_id,start_of_fade_out,tempo,time_signature,time_signature_confidence,title,track_7digitalid,track_id,year
22050,182785,0.54939561873511833,0.37940853476188641,ARFEV5S1187B99F2EA,56.954680000000003,Canada,-98.308970000000002,Aeoliah,-1,7992946e3e6c435258d0e1282a789b77,0.0,269.29586999999998,0.0,0.0,3,0.504,-23.109000000000002,1,0.73399999999999999,Zen Peace,250871,0.26586104921065007,SOLZHTJ12A8C1370B8,258.154,136.749,3,0.318,Temple Bells,2746712,TRAWPQV128F425290A,0
22050,292022,0.32197509925246204,0.24453220533902725,ARYKFVV1187FB3CA6B,nan,,nan,The London Pops Orchestra,57616,bef67c1f4d3ac7bbada4b62c3204ada0,0.0,180.4273,0.107,0.0,5,0.02,-13.599,0,0.29899999999999999,Award-Winning Movie Themes : The 70's,378995,nan,SOPDDDX12A8C145BD7,175.98400000000001,103.068,4,0.221,Imperial March,4217875,TRAWPKD128F92D8CA6,0
22050,42599,0.69185073659640883,0.46788551138310502,ARFNJ4O1187B9A204B,52.478589999999997,"Birmingham, England",-1.9086000000000001,Broadcast,21983,ab80a63756c195acdb9d994c92fb2ac9,0.0,227.89178999999999,3.6859999999999999,0.0,0,1.0,-5.9320000000000004,1,0.84299999999999997,Best Of,217171,nan,SOKNZJM12A8C13CC0F,214.83699999999999,128.65600000000001,4,1.0,Cool Kid,2364925,TRAWPGE128F42801D6,0
22050,110086,0.68377110204905067,0.51330012327536545,AR3USQW1187FB4A90D,nan,,nan,Bebo Norman,7106,d0f443aa0fb2173456b39f089cf19e1a,0.0,219.45424,8.1270000000000007,0.0,5,0.83199999999999996,-10.488,1,0.77100000000000002,The Way We Love,522636,0.53172209842130014,SOSUCQN12A8C141DFF,207.499,90.191000000000003,4,0.93300000000000005,Sunday,5779339,TRAWPFX128F92E58B5,2006
22050,19361,0.61443157956650574,0.38321142221592652,ARZCHLM1187FB495C3,nan,"Brooklyn, NY",nan,Ray Barretto,6839,8362a563e904120311cb268cb6b965f0,0.0,270.88934,0.28199999999999997,0.0,7,0.55600000000000005,-10.699999999999999,1,0.77100000000000002,Can You Feel It,53747,0.0,SOVJPHX12A6D4F9D48,253.30099999999999,133.12,5,0.92900000000000005,Whirlpool (LP Version),560557,TRAWPYE128F1495E38,0
22050,11214,0.65535911542614977,0.40503129793646875,ARY80281187FB3E380,56.652859999999997,Scotland,-3.9966699999999999,Sandi Thom,4235,93fcd0d778949eef74dd858ae5422db7,0.0,261.72036000000003,2.4790000000000001,0.0,7,0.61399999999999999,-9.6210000000000004,1,0.64000000000000001,Bleeding Love,279635,0.21508031850922793,SOWHCEB12A8AE476C4,253.11500000000001,96.171000000000006,4,1.0,Bleeding Love,3114610,TRAWPNL128F425C2DF,0
22050,4692,0.54448387732045389,0.40325046566980727,AR2MD2P1187FB5B328,nan,Detroit,nan,Marshall Crenshaw,6924,dfef45ca22780aa5948416ded740bd38,0.0,95.868930000000006,3.3199999999999998,0.0,8,0.85299999999999998,-11.026,1,0.67800000000000005,Marshall Crenshaw,13393,0.27077599894632748,SODDUCR12A58A7756F,93.204999999999998,162.65299999999999,4,1.0,Rave On (Live 1982),139650,TRAWWIK128E078D19C,2000
22050,240206,0.43980978276720928,0.27159725083436387,ARYZFGE1187FB39A8C,nan,,nan,False Prophets,-1,6d91c40a84f58f0a75952938a1e792b8,0.0,242.88607999999999,0.34499999999999997,0.0,0,0.59999999999999998,-7.694,1,0.80300000000000005,P.E.A.C.E / War,651020,0.38289336427502196,SOODJVB12A58A7B187,236.82599999999999,119.048,4,0.19500000000000001,Banana Split Republic,7211562,TRAWWTR128F93593BF,1984
22050,298,0.77307567641429542,0.58672991327780788,ARMI8BW1187FB57B2E,nan,"New York, NY",nan,Kiss,872,7558e682937ab15575174872cffb1276,0.0,283.84607999999997,0.0,0.0,8,0.93600000000000005,-7.0,1,0.88600000000000001,MTV Unplugged,47240,nan,SOHWDNK12A6D4F9837,283.846,149.012,4,0.0,Every Time I Look At You,506190,TRAWWQM128F148C796,0
22050,5855,0.63224285112550305,0.45343579119347505,ARC6UC81187B989062,40.714550000000003,NY - New York City,-74.00712,Hem,-1,a704a6b3dfb9f622dcd96f4269aabf8f,0.0,222.74566999999999,0.29299999999999998,0.0,4,0.5,-14.519,1,0.57199999999999995,Rabbit Songs,284966,0.56670764167647325,SOIIKIF12A8C131B3F,216.77600000000001,108.054,3,1.0,When I Was Drinking,3181507,TRAWWHT128F426894E,2000
22050,1633,0.62680310632737757,0.40523469078740759,ARJ9DSA1187B990E00,nan,,nan,John Mayall & The Bluesbreakers,19569,e1247138fed87a7f259bd2e52d358bf6,0.0,156.9171,0.46500000000000002,0.0,0,0.26300000000000001,-7.1699999999999999,0,0.22800000000000001,Out Of Sight: More Sounds From The In Crowd,41943,nan,SODOQYK12A6D4F77FF,151.429,120.736,4,0.21199999999999999,Looking Back,445915,TRAWWVS128F1482068,1997
22050,192910,0.41838181163382604,0.32078993501601744,ARPEJMN11F4C84080E,38.003349999999998,Virginia,-79.771270000000001,New Roanoke Jug Band,-1,3aff78ddc74decc14870f3e2386f6490,0.0,189.59628000000001,0.317,0.0,2,0.76700000000000002,-9.3840000000000003,1,0.69499999999999995,A Pretty Gal's Love,250395,nan,SOAQIWX12A8C13C9AB,180.81399999999999,96.063999999999993,1,0.0,A Pretty Gal's Love,2932577,TRAWWQM128F427DD5C,0
22050,192953,0.39665163801303693,0.29103053419418945,AR8WHID1187FB549B1,nan,,nan,Mystic Rhythms Band,-1,75cecd3711b15e116602272440b677d0,0.0,453.66811999999999,2.6880000000000002,0.0,5,0.158,-9.0039999999999996,1,0.34200000000000003,Lotus Groove,802052,nan,SOSVMOH12AB018CAD1,443.774,122.875,4,0.81699999999999995,Eden,8870252,TRAWWQB12903CB9C73,0
22050,522,0.8148296561331122,0.73576569295064143,ARFCUN31187B9AD578,51.506320000000002,"London, England",-0.12714,The Rolling Stones,10490,032381975112f6d79287efe6088c9756,0.0,189.67465000000001,0.189,0.0,4,0.52300000000000002,-12.67,1,0.44500000000000001,Aftermath (UK Version),350409,0.66422803292153509,SONLOKJ12AB0187617,180.971,132.90299999999999,1,0.0,Think,3921913,TRAWWHM128F9310FD7,1966
22050,16435,0.62313043687860192,0.39524762318141715,ARBUHDB1187FB3E72C,46.875909999999998,"Fargo, ND",-96.781760000000006,Bobby Vee,2595,730379270b15ec51a095bd18d66e203f,0.0,134.29506000000001,0.33400000000000002,0.0,8,0.58299999999999996,-12.561999999999999,1,0.47899999999999998,The Singles Collection,45133,nan,SOIAZQK12A6D4FAE8C,126.996,155.26400000000001,3,1.0,Anonymous Phone Call,481448,TRAWWGO128F1488299,0
22050,101629,0.49643679591393547,0.29993529461995383,AR4O3MM1187FB3DF77,18.223279999999999,Puerto Rico,-66.428889999999996,Gisselle,4572,a1c39869d7ddad85f63f2246c73a920b,0.0,244.34893,0.23499999999999999,0.0,10,0.27200000000000002,-8.1630000000000003,0,0.26100000000000001,Voy A Enamorarte,295707,0.24330701817322903,SONTOZF12A8C138296,232.797,78.570999999999998,4,0.51600000000000001,Prefiero Decir Adios,3324134,TRAWWWO128F428A7FC,0
22050,7675,0.58344302354968935,0.38578761458431149,ARZZRK91187B9A5CA5,18.015709999999999,"Kingston, Jamaica",-76.797309999999996,Delroy Wilson,41951,813bc075d3fa3bc9ffe68875ab8d50b9,0.0,191.73831999999999,0.24299999999999999,0.0,7,0.96999999999999997,-8.8140000000000001,1,0.83099999999999996,40 Greatest Hits,386484,0.49542150224657205,SOKXVWW12AB017BA92,185.49799999999999,142.066,4,0.0,Who Cares,4287547,TRAWZFC128F92E78EF,1969
22050,180543,0.59510075226770831,0.34501563901451798,ARDAE2T1187FB50796,nan,,nan,Mr. Sancho,-1,5efe9a61541e1c4821cc29f36af5ed3f,0.0,216.81586999999999,0.0,0.0,10,0.32000000000000001,-10.448,0,0.47099999999999997,Foreplay,233908,0.69031779975011298,SOHXUWV12A58A7B9A5,204.12700000000001,100.008,5,1.0,Slow Love,2566365,TRAWZJW128F42297EE,0
22050,33321,0.81699818907954969,0.51222918939083384,ARGFFA01187B9A2D11,33.864040000000003,"Hermosa Beach, CA",-118.39534999999999,Pennywise,1253,e3e9e2ee225ddde96a1fa8482f39b21a,0.0,154.85342,0.0,0.0,8,0.496,-5.5730000000000004,1,0.54500000000000004,Fuse_ The,45957,0.74931351061994456,SOSELXM12A6D4F8129,150.999,201.566,4,0.0,Yell Out,490858,TRAWZRG128F1489B24,2005
22050,301297,0.57060965822455112,0.38987712642128541,ARXB7B21187B98BEF0,nan,,nan,Marisela,13449,9b1eb58a2879ac55ca4b0f2d32d07fdc,0.0,232.14975000000001,0.36899999999999999,0.0,10,0.67500000000000004,-9.9939999999999998,1,0.64300000000000002,Voz Y Sentimiento,536933,0.21204540548371908,SORTBWU12AB017CC09,223.655,98.069999999999993,4,0.47599999999999998,Decidete,5949277,TRAWZLK128F930EC02,0
22050,9871,0.59247207295597504,0.42062740133562165,AR2HXXS1187B9AF3E2,nan,,nan,Jesus Jones,66576,9996e27fdc11ca80cc3d34ccff68291c,0.0,227.73506,2.746,0.0,4,0.67300000000000004,-5.8440000000000003,0,0.53100000000000003,Never Enough - The Best Of Jesus Jones,128679,0.39439485610058261,SOXWACL12A6D4F414B,215.435,110.47,4,0.82999999999999996,All The Answers,1332134,TRAWZYH128F422FE57,1989
22050,349533,0.5070160807186288,0.42138826495338527,AR06USW1187FB4EACA,37.779159999999997,California - SF,-122.42005,The Lord Weird Slough Feg,-1,113997575d8de8eef03e857ee31b3c83,0.0,82.520359999999997,0.70299999999999996,0.0,8,0.14499999999999999,-4.7359999999999998,1,0.41999999999999998,Traveller,474768,nan,SOTOCBL12A8C142E58,82.519999999999996,125.41800000000001,3,1.0,The Spinward Marches,5273420,TRAWZJQ128F92E1314,2003
22050,80885,0.60614607619064675,0.43894265527945237,AR71WYS1187FB5170D,nan,,nan,Kelly Sweet,55696,db41b019fa165c7b22844c9e5da37640,0.0,504.92036000000002,0.217,0.0,1,0.0,-7.3209999999999997,0,0.30399999999999999,We Are One Remixes,633510,0.25399907708250669,SOUDHVE12AB01828C2,504.92000000000002,135.01499999999999,4,0.61899999999999999,We Are One,7031299,TRAWGTL128F932D4F9,2007
22050,49948,0.56602430215953659,0.38460168554782642,AR0AVIB1187FB37D01,nan,"Englewood, NJ",nan,Regina Belle,11682,2a653b1c1526326b11ec845283346711,0.0,307.22566999999998,4.3010000000000002,0.0,7,0.55000000000000004,-9.1739999999999995,0,0.64100000000000001,Love Songs,307847,nan,SOJRXHM12A8C13D93E,289.48899999999998,92.643000000000001,4,0.94999999999999996,Quiet Time,3468042,TRAWGDB128F42AD39D,1993
22050,101641,0.62299946322267286,0.45893557052244749,ARJS05S1187FB58F3A,nan,"LOS ANGELES, California",nan,Spongebob Squarepants,31165,bdd8ce457d6210f4129f8cbfd51babd8,0.0,76.825670000000002,0.20000000000000001,0.0,9,0.67300000000000004,-8.8919999999999995,0,0.54200000000000004,Spongebob Squarepants - The Yellow Album,430097,0.61561423384591241,SOLGKUS12A8C1436EE,70.798000000000002,122.887,4,0.97299999999999998,Ripped Pants,4802168,TRAWGLP128F92DE5AD,2005
22050,189696,0.19137366137067999,0.25794973745080507,ARMCYCP11F4C83ED97,nan,,nan,Kuijken Kwartet,-1,838d19723fca8034ea422b2a94b787e0,0.0,184.86812,1.052,0.0,0,0.439,-27.564,1,0.60199999999999998,Mozart: Requiem KV 626 - Version For String Quartet by Peter Lichtenthal,245319,0.3231121208952123,SOCVJTJ12A58A80CFA,179.798,64.905000000000001,1,1.0,Introitus: Requiem: Agnus Dei,2660760,TRAWGUR128F423F668,0
22050,47977,0.44979879238170795,0.32488509518093983,ARG1FA61187B994921,41.098100000000002,"Youngstown, OH",-80.650790000000001,Bobby Marchan,-1,be463a1b2785dc3e7aee2d69d80a9882,0.0,156.23791,0.13600000000000001,0.0,5,0.70399999999999996,-10.26,1,0.57299999999999995,The First Take Is The Deepest - Previously Unissued Alternate Versions From The Vaults Of Ace MS.,377013,nan,SODIUET12A8C144375,151.76599999999999,79.531000000000006,1,0.0,It Hurts Me To My Heart,4194858,TRAWGSI128F92D3E8D,0
22050,1195,0.66678743076950164,0.43759097967757221,ARLCQZN1187B9AF634,nan,,nan,Patti Smith Group,16725,c24f07253139b10690b9291d0fe6226b,0.0,284.21179000000001,6.5019999999999998,0.0,9,0.001,-20.058,1,0.20799999999999999,Original Album Classics,302123,nan,SOKMQOO12A8C136C82,268.57900000000001,76.813999999999993,3,0.68200000000000005,Wave,3544154,TRAWGYZ128F92C494B,1979
22050,38471,0.45269758712869834,0.29290676890582723,ARPAH7U1187B9A308F,nan,,nan,Fred Locks,-1,3545a6f3584f3ef2ca029ccd077c920a,0.0,243.43465,0.13600000000000001,0.0,7,0.13100000000000001,-7.9020000000000001,1,0.48699999999999999,Never Give Up,420095,nan,SOCIJMZ12AB0185989,229.19300000000001,161.89500000000001,4,0.69099999999999995,Don't Wait For Me,4681163,TRAWGNF128F93367E4,0
22050,2173,0.67929218444372264,0.4318827563379648,ARZL6CE1187FB3F264,27.9758,"Fort Meyers, FL",-81.541060000000002,Mindy McCready,22415,53c96b3c0d572f84dfd171dc61be1455,0.0,192.62648999999999,0.316,0.0,0,0.153,-6.782,1,0.50600000000000001,Super Hits,295046,0.72961211517279401,SOGEMNI12A8C13A780,179.322,165.76300000000001,4,0.14099999999999999,Guys Do It All The Time,3322924,TRAWGXD128F428A36B,1996
22050,103859,0.57020828232878262,0.35356681515884092,AR7ZWJK1187FB55EC2,nan,,nan,Disembowelment,-1,f4c55a0d72603620aac4132162198961,0.0,460.56443999999999,0.0,0.0,3,0.622,-10.351000000000001,1,0.55500000000000005,Transcendence into the peripheral,264846,0.57630065929949204,SOICCOL12A81C22510,449.59100000000001,79.951999999999998,7,0.45200000000000001,Your Prophetic Throne Of Ivory,2838523,TRAWGKB128F4268327,1993
22050,10554,0.63777215941762477,0.54083255195242019,AR2O3B51187B98CD94,35.222499999999997,"Charlotte, NC",-80.837540000000004,Cece Winans,8496,c23a274d61e816fe85500775773dd06b,0.0,103.65342,0.31,0.0,7,0.5,-11.914,1,0.68899999999999995,Purified Sampler,310374,0.41967427880955327,SOGUFFP12A8C13FE41,96.519999999999996,85.198999999999998,4,0.50900000000000001,Mamma's Kitchen,3513471,TRAWGYK128F42B847B,0
22050,15824,0.62718524916057594,0.39301573004530949,ARSQW3I1187B9ACD14,nan,"London, England",nan,Leona Naess,-1,fa78386cc8d5385a1ff20665959297e0,0.0,199.07873000000001,0.14199999999999999,0.0,11,0.121,-5.7690000000000001,1,0.53100000000000003,Comatised,22385,0.58732252214125857,SOQIDYH12A6D4F79EA,190.29900000000001,93.259,4,0.86299999999999999,Chase,231145,TRAWTGS128F14569A8,2000
22050,49962,0.50805861290666887,0.37229857294683982,ARLQ5EV1187FB4491D,38.997920000000001,Colorado,-105.55096,Don Francisco,61424,7f2ddb5dabfd03332f2c14903f45f58f,0.0,395.15383000000003,2.6299999999999999,0.0,9,0.16800000000000001,-11.013,0,0.47199999999999998,Signature Songs,578298,0.26586104921065007,SOSEGYU12AB01847FF,379.02499999999998,97.114999999999995,4,0.35799999999999998,Gotta Tell Somebody,6414860,TRAWTUG12903CB2DB8,1991
22050,10557,0.51602135942640992,0.3485268895981834,ARID75M1187B9B8341,nan,,nan,Steve Green,48502,f1b0dd32faac098d60138b07989a981d,0.0,126.37994999999999,0.0,0.0,2,0.30599999999999999,-7.774,1,0.443,Sir Bernard The Good Knight!,345564,0.0,SOAXEBM12AB017E5F9,126.38,71.064999999999998,1,0.28199999999999997,Launder_ Lather_ Swab & Shower,3873350,TRAWTUH128F9307612,0
22050,555616,0.42864271277392924,0.30757073473326108,ARW8K3V1187B9A4A14,nan,,nan,Swans Of Avon,-1,25dcef9c15d19d05c86d8868ad321766,0.0,196.54485,3.7149999999999999,0.0,4,0.152,-7.5970000000000004,0,0.49399999999999999,When Heaven Falls,744144,nan,SONQTPR12AC4688276,190.43799999999999,166.011,4,0.0,When Heaven Falls,8237061,TRAWTOK12903D0A21B,1995
22050,374845,0.5205998006598177,0.33807448615143221,ARA8X3M1187B9A13CA,nan,,nan,Aphasia,-1,34b4e40b291cb6a6a31048a55ffa3e41,0.0,984.55465000000004,0.46700000000000003,0.0,1,0.57099999999999995,-4.1769999999999996,1,0.55300000000000005,Brain Patch Error,517480,nan,SORXUZT12AB018AC61,979.952,65.009,4,0.69899999999999995,"mixture of noize (part two: ""walter sobchak"" - live extract)",5728443,TRAWTLE128F934E648,2001
22050,168176,0.50422377688117292,0.37743297157943834,ARDL6T21187FB36FDD,30.533010000000001,"Opelousas, LA",-92.082380000000001,Clifton Chenier,-1,c121c335ed6117ff8badf835a0ede544,0.0,191.13750999999999,0.0,0.0,11,0.56899999999999995,-8.0649999999999995,0,0.60599999999999998,Louisiana Blues And Zydeco,239681,0.24906579485370342,SOBCRBS12A6D4FBC7A,183.827,203.773,4,0.0,Clifton's Two Step,3006854,TRAWTXC128F42446B7,0
22050,23024,0.58881188081714986,0.38254579460118709,AR8TCLH1187B9A85E4,nan,"Firenze, Italy",nan,Piero Umiliani,4657,afe22e9ae1738972f470c217b7fed9c7,0.0,140.79955000000001,0.30499999999999999,0.0,2,0.29499999999999998,-5.2110000000000003,1,0.505,The Man and the City,632983,nan,SOAQINO12AB0185F69,133.59,144.47399999999999,4,0.0,Centrali termiche,7027236,TRAWTPM128F932C531,0
22050,490841,0.42185316354699354,0.32399736857463612,AR2D0XK1187B98EC4A,nan,,nan,Johnny Pearson,-1,c1024745381861e1091d01e64ef74bc4,0.0,153.70403999999999,0.26400000000000001,0.0,5,0.27400000000000002,-17.495999999999999,1,0.31900000000000001,KPM 1000 Series: Gentle Sounds (Volume 2),658023,0.0,SOJLUMZ12AB0186CA1,146.727,113.761,4,0.0,Purple Haze,7289948,TRAWTRL12903C9A957,0
22050,83542,0.69897734583608795,0.39410780419688507,ARQEPTZ1187FB4CD36,nan,US,nan,Toby Love Feat. Girlz Talk,8295,2f9b5d74f6ed0e2ec8d70db4edf8cedb,0.0,230.86975000000001,0.0,0.0,0,0.496,-6.0129999999999999,0,0.57599999999999996,Toby Love,386910,0.0,SOYWTMP12AB017B32B,223.27099999999999,127.971,4,0.55000000000000004,Yo Quiero Saber,4300244,TRAWTEE128F92EAA84,0
22050,17871,0.49866364857789747,0.32188268994567615,AR6C8EJ1187FB3F473,nan," Ubá, Minas Gerais",nan,Nelson Ned,66900,984023164adfe568c56a8cc774032965,0.0,149.47219999999999,0.35099999999999998,0.0,7,0.48199999999999998,-13.449999999999999,1,0.53200000000000003,Para Sempre,53172,0.0,SOMCXMF12A6D4FA0EA,145.18299999999999,164.983,3,0.0,Antes Que Seja Tarde,554441,TRAWTJS128F1494751,0
22050,68540,0.49125620949228588,0.3262082546201735,ARJ4B7V1187FB4CB90,nan,,nan,DJ Godfather,80386,a4fc3ff7df7eca081c450372776243d0,0.0,45.086889999999997,0.0,0.0,10,0.187,-9.6910000000000007,0,0.56499999999999995,Da Bomb Vol 6,176242,0.0,SOARLQW12A6D4FAC77,45.087000000000003,170.548,1,0.0,From Da Back,1896228,TRAWTPL128F42224E7,2003
22050,38839,0.53328688034451011,0.42545458006448761,ARLD4VD1187FB39009,nan,,nan,Fast Eddie,50655,0896b6c97ac83a0da11fc50465c559b9,0.0,278.54322000000002,0.0,0.0,6,0.84399999999999997,-7.202,1,0.46700000000000003,Yo Yo Get Funky (2009 Remixes),514078,nan,SOOPQHG12AB01872B9,275.35399999999998,126.039,4,0.71799999999999997,Yo Yo Get Funky,5690978,TRAWTSO128F9345A3C,1990
22050,1246,0.84576886644854377,0.78880593516201425,ARF2EHS1187B994F4E,36.16778,"Nashville, Tennessee",-86.778360000000006,Kings Of Leon,1858,fdfdf1c313843174087b2515e9f8c3e1,0.0,211.40853000000001,0.10199999999999999,0.0,7,0.37,-5.2169999999999996,1,0.66900000000000004,Fans,312177,0.65707496153807021,SOXEXXA12A8C140B83,205.52000000000001,125.19,4,0.97999999999999998,Woo Hoo,3535011,TRAWTKK128F92C25D0,2007
22050,4135,0.68210128171141682,0.42410827741635393,ARPATQ21187B9ACAFC,53.479599999999998,"Manchester, England",-2.2488100000000002,Happy Mondays,-1,7ec05795800145bd74cbdb0c6138ba77,0.0,200.80280999999999,0.152,0.0,11,0.504,-11.927,0,0.49199999999999999,Pills 'n' Thrills And Bellyaches,42204,0.59205438754133022,SOKQGOQ12A8C13931A,197.02699999999999,113.78100000000001,4,1.0,Grandbag's Funeral,2275058,TRAWTUV128F426DD46,1990
22050,130660,0.60726012883039071,0.40300079903195341,ARUEYGC1187FB3D94B,41.884149999999998,"Chicago, IL",-87.632409999999993,The Chi-Lites,71071,158b07293714c634a6aa4a3294582fac,0.0,274.83382999999998,0.45200000000000001,0.0,9,0.40100000000000002,-10.955,1,0.42899999999999999,The Chi-Lites Live In Concert,735578,0.47391251750218427,SOZSESR12AC468B782,268.33600000000001,139.92500000000001,4,0.0,The Coldest Days Of My Life,8149145,TRAWTLK12903CF4B2D,1972
22050,199113,0.40879673667843902,0.0,ARSPC9J1187B9A7EA1,33.748309999999996,"Atlanta, GA",-84.391109999999998,Ghetto Mafia,-1,a5eaa78d0a28db221d916e7d8d17ad11,0.0,267.49342000000001,0.0,0.0,9,0.0,-5.407,0,0.16600000000000001,Spice 1 Presents... Thug Disease,419161,nan,SOQTWNU12AB0186528,262.26400000000001,93.991,4,0.70599999999999996,Chicken Fed,4674165,TRAWTKN128F9334CA4,0
22050,515953,0.16951676160053092,0.27417477953702857,ARNRTFR1269FCD155C,nan,,nan,Adam Richmond,-1,f78258c73371579652bfea846d1363e3,0.0,36.100769999999997,0.0,0.0,7,0.0060000000000000001,-14.641,1,0.16900000000000001,Rock 'em Dead,694101,nan,SOHYEJU12AC3DF9CE7,36.100999999999999,114.057,3,0.74099999999999999,Pic & Run,7705616,TRAWTRR12903CFF893,0
22050,345479,0.50936372650843342,0.29040349135623356,ARATH401187B98A7DE,nan,,nan,YZ,146074,7f657caee116d4cd58fe34b85ef20b6d,0.0,247.82321999999999,0.0,0.0,1,0.60799999999999998,-11.51,0,0.58499999999999996,Muad'Dib,800541,0.0,SOGCKGR12AB0184479,244.309,74.412999999999997,4,1.0,More than War,8855950,TRAWTHB12903CB6497,0
22050,39546,0.59069291794716228,0.45281783769711387,AR5U94U1187FB5CDCF,nan,,nan,John Hammond,7350,24cd9b5c5d26c709122dda488cbd3f81,0.0,262.16444000000001,0.16500000000000001,0.0,9,0.60399999999999998,-12.541,1,0.27900000000000003,At The Crossroads: The Blues of Robert Johnson,395418,0.25073237501104467,SOAVZWL12AB01815B3,249.96899999999999,204.255,7,0.60799999999999998,Preaching Blues (Up Jumped The Devil) (1978 Version),4390253,TRAWKXZ128F92FAD05,0
22050,10561,0.55990143838051332,0.40123912170697235,ARUTS6Y1187FB5BDAB,nan,,nan,Twila Paris,8791,41c3c3a9a862db1839c6bef9b11678e0,0.0,235.65016,0.88600000000000001,0.0,3,0.33800000000000002,-12.907999999999999,1,0.53500000000000003,Knowin' You're Around,482473,nan,SOEZSEO12AAF3B3B5F,219.73599999999999,135.42099999999999,4,0.65800000000000003,I'll See You Sunday,5353233,TRAWKTD128F92F47FA,1980
22050,1642,0.85827067779609478,0.515325300572259,ARMB95F1187B9B5B93,40.807899999999997,"Harlem, NY",-73.945400000000006,Cam'Ron / Juelz Santana / Jimmy Jones,138754,e0b93340a838157d2fd92973f0df7adc,0.0,301.50484999999998,0.0,0.0,6,0.65900000000000003,-5.1040000000000001,0,0.50600000000000001,Come Home With Me,64782,0.49944583480063209,SOKHRQI12A8C13F53E,286.59800000000001,163.56999999999999,4,0.77200000000000002,Come Home With Me,3504807,TRAWKXK128F42B62B3,2002
22050,11859,0.75507715107202378,0.56376375228232445,ARGO67V1187B9968D2,nan,California,nan,Saosin,73273,5af7916153bfa08fe02994bbbc80fab8,0.0,254.27546000000001,3.8250000000000002,0.0,6,0.51700000000000002,-3.8279999999999998,0,0.72599999999999998,Saosin EP,16743,0.59657119766625244,SOXWZRB12A67ADAF43,245.429,125.062,4,0.93400000000000005,Bury Your Head (Acoustic),178816,TRAWKPT128E0795428,2005
22050,19078,0.46359371861967325,0.36773193521021486,AR6KK741187B98C9E9,nan,"New Orleans, LA",nan,Roy Brown,32286,89c647e4f58715351fbc9f8d3a7c01fa,0.0,276.97586999999999,6.6929999999999996,0.0,11,0.31,-13.948,0,0.27600000000000002,Nuyol,635585,nan,SOKYQQO12AB0185083,270.69799999999998,51.476999999999997,1,0.0,Ohe Nene,7054990,TRAWKJD128F9333178,0
22050,1375,0.52821128664029471,0.3453688250860783,ARYVJYT1187FB484D7,nan,"San Diego, CA",nan,John Stewart,6921,7a2590adedf217c5484ab269848efbd3,0.0,169.79545999999999,0.183,0.0,9,0.27600000000000002,-20.550000000000001,0,0.41099999999999998,Lonesome Picker Rides Again,34555,0.0,SOJWGSK12A6D4F6FC4,157.62299999999999,80.168999999999997,4,0.0060000000000000001,Wild Horse Road  (LP Version),370035,TRAWKQN128F14739A1,0
22050,370725,0.47012407514783316,0.32502293284522349,ARQAXT91187B99103A,nan,,nan,UKW,-1,ecb5c3d7bb552c9b8648516bc5505d4f,0.0,215.56200000000001,5.9560000000000004,0.0,7,0.050999999999999997,-6.0800000000000001,1,0.39000000000000001,Alles Klar,500309,0.0,SOHSAOT12AB018558E,210.977,89.593000000000004,4,0.56799999999999995,I Will (Patitu),5541030,TRAWKDN128F9321552,0
22050,56379,0.5593175024118211,0.43700191865316002,ARDK87R1187B98D51C,nan,"San Francisco, CA",nan,Flamin' Groovies,40420,3379d8c8d99e23c37078098823ddf150,0.0,199.49669,0.35699999999999998,0.0,7,0.38200000000000001,-9.1129999999999995,1,0.46300000000000002,Step Up,248385,0.24841873262179984,SOLIDWN12A8C1411A5,179.751,159.33699999999999,4,0.84999999999999998,Step Up,2940007,TRAWKQN128F427FA2F,1991
22050,385731,0.36052101152613164,0.27997602503304181,ARRPFCU1187FB5402E,nan,,nan,Oldelaf et Monsieur D,-1,ec2f8dab539fbcd3013e22077c440ab7,0.0,540.47302000000002,0.082000000000000003,0.0,0,0.59199999999999997,-11.946,0,0.55000000000000004,L'Album de la maturité,526506,nan,SOVDZEB12A8C142A45,537.22299999999996,116.714,4,0.92900000000000005,Ouragan,5815975,TRAWKQB128F92EE55D,2006
22050,2385,0.74832070306702647,0.54586591707019194,AROF4LP1187FB41C51,31.168900000000001,Texas,-100.07715,Selena,1411,53d6212b70527c0439b5102d072d2b87,0.0,222.11873,2.8500000000000001,0.0,7,0.223,-6.8040000000000003,1,0.26300000000000001,Movie Soundtrack,335846,0.0,SOREMQU12AB017D2DC,212.30600000000001,123.759,4,0.0,Disco Medley (Live At Houston Astrodome),3761190,TRAWKSZ128F92F0F25,0
22050,15229,0.73106575571087062,0.50987870785270262,AREPD8D1187FB3F5BC,nan,"Gainesville, FL",nan,Sister Hazel,-1,890d3e88a8885378dc0727b7b70aadd5,0.0,235.72853000000001,0.0,0.0,10,0.79900000000000004,-5.0899999999999999,1,0.56899999999999995,Chasing Daylight,21648,0.62736344757591989,SOBAORS12A6D4F6820,223.01599999999999,217.13,4,0.32600000000000001,Come Around (LP Version),224426,TRAWQXV128F14555B1,2003
